year,variable,mean,std,min,q1,median,q3,max
1957,VAR_10V,0.15742045640945435,4.603768348693848,-32.696929931640625,-2.6414947509765625,0.1877899169921875,3.03399658203125,34.11802673339844
1958,VAR_10V,0.17369253933429718,4.611548900604248,-32.74882507324219,-2.6359405517578125,0.2139739990234375,3.075592041015625,34.29872131347656
1959,VAR_10V,0.20772835612297058,4.623873233795166,-35.215667724609375,-2.6203765869140625,0.2271881103515625,3.112518310546875,39.67535400390625
1960,VAR_10V,0.16017794609069824,4.582939624786377,-33.57557678222656,-2.610748291015625,0.1984405517578125,3.0351409912109375,33.33421325683594
1961,VAR_10V,0.21571846306324005,4.636684417724609,-43.72950744628906,-2.6010284423828125,0.2593536376953125,3.1434478759765625,36.37205505371094
1962,VAR_10V,0.17948971688747406,4.617218494415283,-34.56208801269531,-2.609771728515625,0.2234649658203125,3.05975341796875,35.45686340332031
1963,VAR_10V,0.18750153481960297,4.606205940246582,-34.57899475097656,-2.58673095703125,0.229156494140625,3.06103515625,34.80967712402344
1964,VAR_10V,0.20499612390995026,4.619075298309326,-36.833099365234375,-2.6082000732421875,0.2493743896484375,3.107666015625,33.413848876953125
1965,VAR_10V,0.1790422946214676,4.652303218841553,-29.654312133789062,-2.6730194091796875,0.1957550048828125,3.08721923828125,30.8880615234375
1966,VAR_10V,0.17417027056217194,4.634947776794434,-33.01287841796875,-2.63494873046875,0.2256927490234375,3.0882568359375,35.34544372558594
1967,VAR_10V,0.21982605755329132,4.655926704406738,-28.192306518554688,-2.6177520751953125,0.2627105712890625,3.1574249267578125,36.755279541015625
1968,VAR_10V,0.17551107704639435,4.620189666748047,-27.354263305664062,-2.607421875,0.2213134765625,3.072052001953125,40.83573913574219
1969,VAR_10V,0.1655963957309723,4.627586364746094,-33.724212646484375,-2.6323394775390625,0.2043609619140625,3.0595245361328125,38.111724853515625
1970,VAR_10V,0.1621216982603073,4.627485752105713,-35.995758056640625,-2.6457672119140625,0.1909942626953125,3.06146240234375,36.853851318359375
